CALL_ID,DATE_TIME,TOPICID,SIG_GRADE,CNV_GRADE,APIN,ASX.DL,APHNUM,APHSET,APHTYP,BPIN,BSX.DL,BPHNUM,BPHSET,BPHTYP
03125,20030506_20:11:29,ENG02,4,2.5,25628,m.a,570963dpb,4,2,99195,m.a,931268yhd,4,3
03126,20030506_20:13:02,ENG02,0.5,2.5,2921,m.a,317577cbr,4,2,61641,f.a,928854lhj,4,3
03127,20030506_20:15:01,ENG02,4,4,39720,f.a,506367jbe,4,3,99596,f.a,no_BPHNUM,4,1
03128,20030506_20:15:13,ENG02,2,3.5,13702,m.a,415285lim,4,2,32922,m.a,563332fcy,4,3
03129,20030506_20:16:43,ENG02,4,4,16512,m.a,631580knn,4,2,4581,m.a,319354onc,4,2
03130,20030506_20:19:48,ENG02,4,2,5021,f.a,330544sjx,4,3,19678,f.a,509865ffn,4,2
03131,20030506_20:23:38,ENG02,4,2.5,49992,m.a,201333lpw,4,2,1461,m.a,941739trx,1,2
03132,20030506_20:24:56,ENG02,4,4,5653,m.a,908735orp,4,3,48575,m.a,405664gbf,4,1
03133,20030506_20:25:39,ENG02,4,4,18020,m.a,215988fgm,4,3,21082,m.a,561965yhk,4,2
03134,20030506_20:26:18,ENG02,4,4,69114,m.o,617512oiq,4,1,94495,m.a,916802skw,4,1
03135,20030506_20:31:55,ENG02,4,3.5,5539,m.a,510540jon,4,2,56568,m.o,718601cfv,4,2
03136,20030506_20:35:41,ENG02,4,3.5,35776,m.a,973851roq,4,1,19678,f.a,509865ffn,4,2
03137,20030506_20:37:14,ENG02,4,3,9962,m.a,732946nhk,4,2,83182,f.a,623932ujr,4,3
03138,20030506_20:40:33,ENG02,4,3.5,9667,m.o,302738cdv,4,3,4682,m.a,540891mpl,4,2
03139,20030506_20:43:37,ENG02,4,4,17308,f.a,619299ids,4,3,85778,f.a,706290beg,4,2
03140,20030506_20:45:20,ENG02,4,4,33126,f.a,540293cjk,4,1,28679,m.a,no_BPHNUM,4,3
03141,20030506_20:45:48,ENG02,4,4,62160,f.a,352237bgq,4,2,7881,f.a,850682hrw,4,2
03142,20030506_20:49:02,ENG02,4,4,91221,f.a,215657hig,4,2,30302,f.a,626215jqf,4,1
03143,20030506_20:49:59,ENG02,4,3,76857,f.a,610566sfo,4,2,72624,f.a,323422kee,4,1
03144,20030506_20:50:22,ENG02,4,4,76420,f.o,508650vbt,4,3,44085,f.a,206328vnu,4,2
03145,20030506_20:54:01,ENG02,4,4,65516,f.a,212737ndr,4,2,11809,m.a,306254cjr,4,2
03146,20030506_21:03:49,ENG02,4,4,50783,f.a,216441scj,3,2,6936,f.a,214893vgb,4,1
03147,20030506_21:04:27,ENG02,4,3.5,68403,f.a,616459ipk,4,2,61017,f.a,732335ird,4,2
03148,20030506_21:06:14,ENG02,4,4,21629,f.a,214544kdr,4,2,66782,f.a,908277ddr,4,2
03149,20030506_21:06:50,ENG02,4,4,94284,f.a,405245ijy,4,1,51800,f.a,817793xom,4,1
03150,20030506_21:09:19,ENG02,4,4,82715,m.a,609822qlb,4,2,7225,f.a,404344rbs,4,2
03151,20030506_21:11:35,ENG02,4,4,56170,m.a,248765qqm,4,1,98195,f.a,419874mgo,4,3
03152,20030506_21:12:38,ENG02,4,4,57771,m.a,718387gmq,2,2,76299,m.a,212988mcg,4,3
03153,20030506_21:14:30,ENG02,4,4,98327,m.a,no_APHNUM,4,2,33790,m.a,no_BPHNUM,4,2
03154,20030506_21:16:03,ENG02,4,4,54197,m.a,410964dbc,4,2,73995,m.a,202409dsr,4,1
03155,20030506_21:21:04,ENG02,4,4,97909,m.a,586778jgv,4,3,96739,f.a,no_BPHNUM,4,2
03156,20030506_21:25:12,ENG02,4,4,45939,m.a,703250dfs,4,3,24875,m.a,607375vfs,4,2
03157,20030506_21:28:20,ENG02,4,4,40064,m.o,609620obn,4,2,28152,m.a,206529jps,4,2
03158,20030506_21:28:42,ENG02,4,3.5,23378,m.a,215280rgy,3,1,15188,m.a,718963nfm,4,2
03159,20030506_21:30:05,ENG02,3.5,3,43225,m.a,305282dbs,4,1,44395,m.a,718614ndc,2,1
03160,20030506_21:32:21,ENG02,4,3,79505,m.a,917916vlx,4,1,42681,m.a,818662ubb,4,2
03161,20030506_21:38:08,ENG02,4,3.5,12395,m.a,503236fdh,4,2,4649,m.a,815625lej,4,3
03162,20030506_21:39:15,ENG02,4,4,13754,m.a,562439pdj,4,3,1728,m.a,903593tfk,3,2
03163,20030506_21:41:37,ENG02,4,4,97434,m.a,917686bkb,2,1,23878,f.a,972395pcj,4,3
03164,20030506_21:44:51,ENG02,4,4,2762,m.o,404767skk,4,2,20651,f.a,no_BPHNUM,4,2
03165,20030506_21:45:17,ENG02,4,4,8582,m.a,310659tmg,2,2,89346,m.a,706796vhc,4,2
03166,20030506_21:47:20,ENG02,4,4,92273,f.a,585415uki,4,1,97374,f.a,540972gsx,3,3
03167,20030506_21:48:27,ENG02,3,4,28822,f.a,919562enf,4,3,53266,f.a,972939olw,1,3
03168,20030506_21:49:39,ENG02,3.5,4,80935,f.a,770577vnw,4,3,23820,f.a,571330rrn,4,1
03169,20030506_21:52:39,ENG02,4,4,35122,f.a,607435xem,4,1,68908,f.a,no_BPHNUM,4,2
03170,20030506_21:54:27,ENG02,4,3,47658,f.a,407446sjy,4,1,33337,f.a,517394bhg,,2
03171,20030506_21:57:26,ENG02,4,4,68785,f.a,316838dlf,,2,61712,f.a,908309eft,,1
03172,20030506_22:01:25,ENG02,4,4,76725,f.a,718252pcf,4,2,25748,f.a,202714cbi,4,1
03173,20030506_22:02:30,ENG02,4,4,37259,f.a,614263mqo,4,3,57224,f.a,954533rgr,4,2
03174,20030506_22:03:03,ENG02,3.5,4,99060,f.a,267481pdv,4,1,58059,f.a,937456wqv,4,2
03175,20030506_22:07:19,ENG02,4,4,94971,f.a,360701nru,4,1,62627,f.a,no_BPHNUM,4,3
03176,20030506_22:07:22,ENG02,4,4,91798,f.a,216382nkd,4,3,5043,f.a,763535mhu,4,3
03177,20030506_22:09:16,ENG02,4,4,75179,m.o,817903qmk,1,1,31612,m.a,503645nmm,4,2
03178,20030506_22:12:34,ENG02,4,4,74745,f.a,732581xqo,4,1,81913,m.a,202276ghp,2,1
03179,20030506_22:15:02,ENG02,3,4,77063,m.a,419496gdy,4,1,27207,f.a,541449rdy,4,2
03180,20030506_22:18:04,ENG02,4,3,15243,m.a,212289kks,4,2,45744,f.a,no_BPHNUM,4,2
03181,20030506_22:18:31,ENG02,3.5,3,34087,m.a,217546ghg,4,2,13375,f.a,972459bnd,4,2
03182,20030506_22:21:31,ENG02,4,4,12224,m.a,770304jff,2,2,4068,f.a,616450jbk,4,1
03183,20030506_22:23:44,ENG02,4,3,8325,m.a,412381xji,4,3,97937,m.a,701740bew,4,1
03184,20030506_22:24:54,ENG02,4,4,75863,m.a,864391bfk,4,3,94270,m.a,918724tem,4,1
03185,20030506_22:27:27,ENG02,4,4,40080,m.a,603352xqr,4,1,58067,f.a,518373ojd,4,2
03186,20030506_22:33:09,ENG02,4,4,3770,m.a,727443dcf,4,3,33060,f.a,no_BPHNUM,4,2
03187,20030506_22:34:40,ENG02,4,2.5,7545,m.a,516410lft,4,1,32480,m.a,206240heb,4,1
03188,20030506_22:35:18,ENG02,4,2.5,45252,m.a,320587sro,4,2,8236,m.a,801373jcb,4,3
03189,20030506_22:35:33,ENG02,2,4,60130,m.a,301226glw,4,2,33447,f.a,406544hsb,4,1
03190,20030506_22:38:24,ENG02,4,4,80502,m.a,770879drd,4,3,6209,m.a,316871cqo,4,1
03191,20030506_22:39:12,ENG02,3.5,4,44151,m.a,417967jhy,4,3,7655,m.a,801367yky,4,1
03192,20030506_22:40:51,ENG02,4,4,1524,m.a,352383rou,4,2,67513,m.o,848219mcb,4,1
03193,20030506_22:42:36,ENG02,4,4,3145,m.a,510644hde,4,2,49028,f.o,202775yrk,2,2
03194,20030506_22:43:34,ENG02,4,4,34288,f.a,719543xdf,4,2,2831,m.a,no_BPHNUM,4,3
03195,20030506_22:47:54,ENG02,4,4,15177,f.a,928854lhj,4,3,89884,f.a,972675cbn,4,3
03196,20030506_22:48:27,ENG02,4,4,41580,f.o,604464mid,2,2,67260,f.a,208337kks,4,2
03197,20030506_22:49:08,ENG02,4,4,95166,f.o,202746cpq,4,1,60635,m.a,856464odd,4,2
03198,20030506_22:51:11,ENG02,4,4,64305,m.a,310670smf,4,3,98000,f.a,937775iei,3,3
03199,20030506_22:51:31,ENG02,4,4,68046,f.a,818249mfu,4,2,71839,f.a,949394yel,4,1
03200,20030506_22:55:26,ENG02,4,4,43604,m.a,917476igx,,1,48952,m.a,954943bmj,,2
03201,20030506_22:57:06,ENG02,4,4,78186,f.a,281354emf,,2,99640,f.a,323658wmr,,
03202,20030506_22:57:29,ENG02,4,4,55598,f.a,505243iiw,,3,78161,f.o,216297kcq,,
03203,20030506_23:00:27,ENG02,4,4,60262,f.a,202352eom,4,1,34422,f.a,802899yip,4,2
03204,20030506_23:04:59,ENG02,4,4,17080,f.a,812537yfc,4,2,69449,f.a,570695kbw,4,3
03205,20030506_23:06:45,ENG02,4,4,95303,f.a,818362xhy,4,3,5144,f.a,no_BPHNUM,4,2
03206,20030506_23:09:09,ENG02,4,4,51890,m.a,818752skk,4,3,96676,m.a,714396qop,4,1
03207,20030506_23:10:25,ENG02,4,4,40173,m.a,318949jdl,4,2,35793,m.a,267708hbq,4,2
03208,20030506_23:12:02,ENG02,2.5,4,72193,m.a,610355jch,4,3,12092,m.a,no_BPHNUM,4,2
03209,20030506_23:13:11,ENG02,4,3,58817,m.a,206382vbf,4,2,63236,f.a,818755crh,4,3
03210,20030506_23:14:00,ENG02,4,3.5,7532,m.a,507434xgx,4,3,46496,f.o,718855iqs,3,2
03211,20030506_23:15:18,ENG02,4,4,84586,m.a,314621gbe,4,3,21936,f.a,212876okj,4,2
03212,20030506_23:17:37,ENG02,4,3.5,1421,m.a,512495ghu,4,2,31829,m.o,212628lqk,4,3
03213,20030506_23:26:03,ENG02,4,4,26679,m.a,954943bmj,4,3,3298,m.a,949929mme,4,1
03214,20030506_23:27:18,ENG02,3.5,3,82745,f.a,213999ghi,4,1,68444,f.a,316744ncx,4,2
03215,20030506_23:27:25,ENG02,4,4,67236,f.a,318322ymr,4,3,60979,f.a,937415tek,4,2
03216,20030506_23:27:34,ENG02,4,4,93740,f.a,714396qop,4,1,29105,f.a,604504eou,4,2
03217,20030506_23:30:14,ENG02,4,4,54596,m.a,816674wmg,4,1,76871,f.a,202262sdc,4,1
03218,20030506_23:30:38,ENG02,4,4,4961,f.a,203506dpi,4,1,36411,m.a,no_BPHNUM,4,2
03219,20030506_23:31:08,ENG02,4,4,1198,f.a,215605xmt,4,1,39756,f.a,212338xqm,4,2
03220,20030506_23:40:11,ENG02,4,4,24859,f.a,434245fru,2,2,67236,f.a,no_BPHNUM,4,3
03221,20030506_23:41:28,ENG02,4,3.5,72523,f.a,917696enr,4,1,80221,m.a,no_BPHNUM,2,3
03222,20030506_23:41:57,ENG02,2,4,23436,f.a,347513lev,4,1,37740,f.a,813236dpi,4,3
03223,20030506_23:44:46,ENG02,4,4,85802,f.a,727942qmf,4,2,83655,f.a,212421rcm,4,3
03224,20030506_23:46:05,ENG02,2,3.5,45084,f.a,808488bgi,4,3,99241,f.a,860917glu,4,1
03225,20030506_23:47:52,ENG02,4,3.5,92133,f.a,206242xpw,4,3,12010,f.a,no_BPHNUM,4,3
03226,20030506_23:50:01,ENG02,4,4,50440,f.a,917541ijw,4,1,97591,f.a,954485gem,4,2
03227,20030506_23:51:29,ENG02,4,4,59424,f.a,917817ghc,2,1,49380,f.a,323447dnj,4,1
03228,20030506_23:52:47,ENG02,4,4,98475,f.a,917499wbi,4,1,67236,f.a,318322ymr,4,3
03229,20030506_23:55:03,ENG02,4,4,14465,f.a,513761xkb,,3,78497,f.a,580718fbs,4,2
03230,20030506_23:57:56,ENG02,4,4,81034,f.a,718390vhu,,2,42634,m.a,801603isc,,1
03231,20030506_23:58:40,ENG02,4,4,88986,f.a,501843fkb,,3,32730,f.a,818677tcl,,2
03232,20030506_23:59:16,ENG02,4,4,12886,f.a,917406mrt,,1,95234,f.a,856981hso,,1
03233,20030507_00:01:34,ENG02,4,4,20005,f.o,no_APHNUM,4,2,12807,f.a,480922lgg,4,2
03234,20030507_00:06:34,ENG02,4,4,17264,m.o,562463ios,4,2,84119,f.a,913780rhp,4,2
03235,20030507_00:06:58,ENG02,4,4,94421,f.a,626757lbu,4,1,6375,f.a,720851lmh,4,2
03236,20030507_00:08:50,ENG02,4,4,2093,f.a,775626shf,4,2,11189,f.a,773589nre,4,2
03237,20030507_00:26:37,ENG02,2,4,31464,f.a,no_APHNUM,4,1,63596,m.a,718726dpd,2,2
03238,20030507_02:33:38,ENG02,4,4,4728,f.a,no_APHNUM,4,2,80353,f.a,no_BPHNUM,4,3
03239,20030416_23:53:41,,4,2,1958,f.a,no_APHNUM,,,1320,f.a,no_BPHNUM,,
03240,20030416_23:55:36,,4,4,1024,f.a,no_APHNUM,,,2094,f.a,no_BPHNUM,,
03241,20030417_17:58:39,,4,4,84641,f.a,no_APHNUM,,,33623,f.a,no_BPHNUM,,
03242,20030421_18:27:49,,4,3.5,33623,f.a,no_APHNUM,,,4967,f.a,no_BPHNUM,,
03243,20030425_23:56:32,,4,4,5215,f.a,no_APHNUM,,,33255,f.a,no_BPHNUM,,
03244,20030425_23:56:59,,4,3.5,61498,f.a,no_APHNUM,,,44439,m.a,no_BPHNUM,,
03245,20030425_23:57:09,,4,4,6297,m.a,no_APHNUM,,,12408,m.a,no_BPHNUM,,
03246,20030425_23:58:54,,4,4,7104,f.a,no_APHNUM,,,6335,m.a,no_BPHNUM,,
03247,20030507_10:34:06,ENG03,4,4,40028,f.a,no_APHNUM,4,2,93108,m.a,305538dje,4,3
03248,20030507_11:05:08,ENG03,4,4,33598,f.a,503316vrl,2,2,5594,f.a,no_BPHNUM,4,2
03249,20030507_12:31:20,ENG03,4,4,12238,m.a,no_APHNUM,2,3,10538,f.a,no_BPHNUM,4,2
03250,20030507_13:13:25,ENG03,4,3.5,12238,m.a,no_APHNUM,3,3,65538,f.a,214375qmw,4,2
03251,20030507_14:03:05,ENG03,4,3.5,27124,m.a,no_APHNUM,4,3,68068,f.a,979694ifn,4,2
03252,20030507_14:08:15,ENG03,4,4,77554,m.a,207252eiw,4,1,25262,f.a,323752okl,4,2
03253,20030507_14:09:31,ENG03,4,4,86621,m.a,212627seh,3,3,84547,m.a,917405ync,4,1
03254,20030507_14:12:14,ENG03,4,4,63003,f.a,937832qnj,4,2,69732,m.a,215473uhu,4,3
03255,20030507_14:13:27,ENG03,4,4,51624,f.a,no_APHNUM,4,2,61133,f.a,no_BPHNUM,4,3
03256,20030507_14:17:25,ENG03,4,4,79255,m.a,212414yep,4,3,18835,f.a,204832ljc,4,3
03257,20030507_14:17:44,ENG03,3,3.5,11513,m.a,215687fpk,4,1,37861,f.a,no_BPHNUM,4,2
03258,20030507_14:19:07,ENG03,4,4,29237,m.a,617873mhl,4,3,28248,m.a,954804dob,4,1
03259,20030507_14:24:23,ENG03,4,4,70781,m.a,917319rcu,3,1,9871,m.a,919967bpi,4,3
03260,20030507_14:26:01,ENG03,4,3.5,3720,m.a,416531kcr,4,2,15699,m.a,203329kgf,4,2
03261,20030507_14:28:00,ENG03,4,3.5,25586,m.a,425896pby,1,2,25262,f.a,323752okl,4,2
03262,20030507_14:32:42,ENG03,4,4,5071,m.o,803777jbo,1,3,50209,f.a,415273inr,4,3
03263,20030507_14:32:59,ENG03,4,3,4076,f.o,850410hpr,4,3,3954,f.a,972262cjj,4,3
03264,20030507_14:35:12,ENG03,4,4,28457,m.a,718871krn,4,3,53390,m.a,860446njl,1,3
03265,20030507_14:36:00,ENG03,4,2.5,74352,m.a,718967fem,4,2,42319,m.a,267312tpx,4,1
03266,20030507_14:39:42,ENG03,4,2.5,66736,m.a,856753wnd,2,3,48388,m.a,301292clg,4,3
03267,20030507_14:41:34,ENG03,4,3.5,9212,m.a,770410ymi,1,3,58084,f.a,323658cmw,4,2
03268,20030507_14:42:46,ENG03,4,2.5,18341,f.a,814343qjj,4,2,86841,f.a,856866olg,2,3
03269,20030507_14:44:01,ENG03,4,4,31687,f.a,205908jnu,4,1,58386,f.a,416757umi,4,2
03270,20030507_14:46:57,ENG03,0.5,4,43865,f.a,212579hbg,4,3,93108,m.a,305538dje,3,3
03271,20030507_14:51:32,ENG03,4,3,75849,f.a,207435mmq,4,2,86915,m.a,201860xnv,4,3
03272,20030507_14:53:17,ENG03,4,4,60847,f.a,678546wrd,4,2,57535,f.a,no_BPHNUM,4,3
03273,20030507_14:54:20,ENG03,4,3,66972,f.a,202321bfx,4,1,55052,f.a,323852pds,4,2
03274,20030507_14:54:44,ENG03,4,4,82842,f.a,586977olj,4,3,67288,m.a,no_BPHNUM,4,3
03275,20030507_14:55:01,ENG03,4,3.5,16473,f.a,920485xfc,,2,62660,f.a,904471opr,,3
03276,20030507_14:56:40,ENG03,4,4,34647,f.a,516505qbb,,3,58087,f.a,517448qpo,,2
03277,20030507_14:57:05,ENG03,2.5,3.5,67024,f.a,610517fnq,,1,99148,f.a,304675ehf,,3
03278,20030507_15:04:04,ENG03,4,4,4868,f.a,815476efv,4,2,24996,f.a,860584equ,4,2
03279,20030507_15:05:09,ENG03,4,4,95962,f.a,319482fio,4,2,41657,f.a,315637bqw,4,2
03280,20030507_15:06:33,ENG03,4,4,49037,f.a,614272jpg,4,3,76640,f.a,808688ydk,4,3
03281,20030507_15:08:14,ENG03,4,4,42926,m.a,909910ypp,4,1,87722,f.a,207667lcj,4,2
03282,20030507_15:09:26,ENG03,4,4,37625,f.a,no_APHNUM,1,3,42681,m.a,818662ubb,4,3
03283,20030507_15:09:29,ENG03,4,4,90436,m.a,713776vdb,4,3,75451,f.a,no_BPHNUM,4,3
03284,20030507_15:20:49,ENG03,4,4,40520,f.a,254774yrw,4,3,12197,f.a,214497smv,4,1
03285,20030507_15:22:13,ENG03,4,4,68268,f.a,260636imu,4,2,67455,f.a,770595kil,2,1
03286,20030507_15:22:51,ENG03,4,4,45804,f.a,870573mmd,4,2,76640,f.a,no_BPHNUM,4,3
03287,20030507_15:24:58,ENG03,4,4,63714,f.a,706292wbc,4,3,29127,f.a,773238hpr,4,1
03288,20030507_15:26:30,ENG03,4,3,23988,f.a,337988ygq,4,2,89749,f.a,715258qnr,2,3
03289,20030507_15:27:57,ENG03,4,4,29877,f.a,781447oew,4,2,45516,f.a,256492lof,4,3
03290,20030507_15:28:38,ENG03,4,4,36949,f.a,412478hhc,4,1,40028,f.a,718665shh,2,2
03291,20030507_15:28:41,ENG03,4,4,35699,f.a,830816vpp,4,3,57384,f.a,319610ugh,4,1
03292,20030507_15:32:37,ENG03,4,4,65868,f.a,847669mci,4,2,29813,f.a,no_BPHNUM,4,3
03293,20030507_15:33:17,ENG03,4,4,65513,f.a,901465yqc,4,2,44175,f.a,no_BPHNUM,2,1
03294,20030507_15:38:03,ENG03,4,4,24875,m.a,607375vfs,4,2,76640,f.a,808688ydk,4,3
03295,20030507_15:39:58,ENG03,4,2.5,1749,f.a,540349ycv,4,3,90414,f.a,718773qbr,3,3
03296,20030507_15:47:05,ENG03,4,4,5194,f.a,212807yfl,4,3,41536,f.a,425705opf,4,3
03297,20030507_15:47:53,ENG03,4,3,8660,f.a,631844njo,4,3,9147,f.a,814456pqg,4,2
03298,20030507_15:48:09,ENG03,4,4,56433,f.a,740439sfj,4,2,56697,f.o,no_BPHNUM,4,3
03299,20030507_15:48:43,ENG03,4,4,96506,f.a,772567dpc,4,3,62404,f.a,502644ocj,4,1
03300,20030507_15:49:58,ENG03,4,3.5,32799,f.a,682551sgn,4,1,8494,f.a,no_BPHNUM,4,3
03301,20030507_15:51:30,ENG03,4,4,51217,f.a,817319kou,3,1,69263,f.a,215587dkk,4,3
03302,20030507_15:53:37,ENG03,4,4,58724,f.a,918378xmy,4,1,45213,f.a,301735jnf,4,3
03303,20030507_15:54:56,ENG03,4,4,38553,f.a,972494gjn,4,2,26059,f.a,310941llm,4,1
03304,20030507_15:57:51,ENG03,4,4,98511,f.o,773489crk,,3,74794,m.a,212998xgs,,
03305,20030507_16:00:17,ENG03,4,4,73660,f.a,601766ycb,4,3,57708,m.a,310478gkb,2,2
03306,20030507_16:00:42,ENG03,4,3,3032,f.a,310965bcf,4,2,14397,f.a,no_BPHNUM,4,2
03307,20030507_16:00:57,ENG03,4,4,2668,f.a,201768nls,4,2,6089,f.a,770753cbe,4,3
03308,20030507_16:01:37,ENG03,4,4,2455,f.a,985727fsb,4,3,6384,f.a,724542cri,4,2
03309,20030507_16:05:25,ENG03,4,4,55928,f.a,603343jdq,4,2,15119,f.a,617873hfg,4,3
03310,20030507_16:07:31,ENG03,4,4,92652,f.a,937783nko,4,2,14790,f.a,202393jks,4,2
03311,20030507_16:09:01,ENG03,4,4,99684,m.a,208734pfj,4,2,11126,f.a,361986tcd,4,2
03312,20030507_16:15:18,ENG03,4,4,83155,m.a,215877tnl,4,2,97574,f.a,775751ypl,4,3
03313,20030507_16:15:25,ENG03,4,4,5024,m.a,801671ulb,4,1,8754,m.o,801356yhm,4,3
03314,20030507_16:21:38,ENG03,4,4,20925,m.a,216228ght,4,2,34807,f.a,617983dpt,4,2
03315,20030507_16:23:17,ENG03,4,3.5,61163,f.a,765477ndy,4,2,99684,m.a,208734pfj,4,2
03316,20030507_16:23:25,ENG03,4,4,19777,f.a,801226whf,4,2,18778,f.a,414304vcs,4,2
03317,20030507_16:25:18,ENG03,4,4,14916,f.a,954609lqk,4,1,25806,f.a,505929jbb,4,1
03318,20030507_16:26:50,ENG03,4,4,72221,f.a,917723xeg,2,1,42167,f.o,407935gdw,4,2
03319,20030507_16:26:55,ENG03,4,4,56062,m.a,215222fji,1,3,65090,f.a,850429pdh,4,2
03320,20030507_16:34:33,ENG03,4,3.5,16976,f.a,214521jbl,4,3,15169,f.a,801296hci,4,2
03321,20030507_16:35:51,ENG03,4,4,58059,f.a,937456wqv,4,2,34771,f.a,610269ygh,4,2
03322,20030507_16:38:28,ENG03,4,3.5,2881,f.a,229482dfc,4,2,6074,f.a,no_BPHNUM,4,3
03323,20030507_16:39:01,ENG03,4,3,77656,f.a,847658rlm,4,3,5007,m.a,765342eed,4,2
03324,20030507_16:41:51,ENG03,4,3.5,8261,f.a,813671qrk,4,3,35658,f.o,703920omy,4,2
03325,20030507_16:46:50,ENG03,3.5,4,9590,f.a,610488tmv,4,2,31360,f.a,405414vkk,2,1
03326,20030507_16:48:33,ENG03,4,4,45252,m.a,320587sro,4,2,55634,f.a,651731dhb,4,2
03327,20030507_16:52:55,ENG03,4,4,81639,f.a,316304trr,4,1,74855,f.a,no_BPHNUM,4,3
03328,20030507_16:55:39,ENG03,4,3.5,88348,m.a,917416mmt,,1,58721,f.a,404849qqg,,1
03329,20030507_17:00:08,ENG03,4,3,3928,f.a,407884slk,4,2,79049,f.a,917408cbr,4,3
03330,20030507_17:02:02,ENG03,4,3,7960,f.a,302275elv,4,1,21024,m.a,501342tir,4,3
03331,20030507_17:04:07,ENG03,4,4,4774,f.a,615582yry,4,2,92630,f.a,306693dep,4,2
03332,20030507_17:05:59,ENG03,4,4,5763,f.a,860589feh,4,2,3656,f.o,954962bgd,4,3
03333,20030507_17:06:15,ENG03,4,4,99928,f.a,412628ict,4,1,72155,f.a,727586rjo,4,3
03334,20030507_17:09:13,ENG03,4,4,26177,m.a,310463roj,3,1,61163,f.a,no_BPHNUM,4,2
03335,20030507_17:12:20,ENG03,4,4,52723,m.a,267210ndo,4,1,75588,m.o,no_BPHNUM,4,3
03336,20030507_17:15:20,ENG03,4,4,12395,m.a,503236fdh,4,2,70144,m.a,503358him,4,1
03337,20030507_17:18:59,ENG03,3,3.5,55678,m.a,267303bhj,2,1,19288,m.a,808982ylg,4,2
03338,20030507_17:19:38,ENG03,4,4,88134,m.a,206383ljv,4,1,42003,f.a,215677dmq,4,3
03339,20030507_17:25:29,ENG03,4,4,39421,m.a,559736bky,2,1,3215,m.a,360693bcp,4,3
03340,20030507_17:28:45,ENG03,4,4,11329,m.a,323654plr,4,3,4252,m.a,860646hee,4,2
03341,20030507_17:29:13,ENG03,4,3.5,1664,m.a,206280bmu,4,1,5228,m.a,215417klj,2,1
03342,20030507_17:30:35,ENG03,4,3.5,1336,m.a,831429cpe,4,2,97942,m.a,425775fim,4,2
03343,20030507_17:33:10,ENG03,4,4,84586,m.a,314621gbe,4,3,48952,m.a,954943bmj,4,3
03344,20030507_17:33:26,ENG03,4,4,4251,m.a,813748jff,4,1,6413,f.a,812878hjr,4,1
03345,20030507_17:36:33,ENG03,4,3,9306,m.a,858566upb,4,2,45189,m.a,213484oeu,4,2
03346,20030507_17:40:11,ENG03,4,4,81542,f.a,310274cfv,4,3,28764,f.a,212777jhs,4,3
03347,20030507_17:42:41,ENG03,4,4,64978,f.a,760479rbo,4,2,70592,f.a,no_BPHNUM,4,2
03348,20030507_17:43:27,ENG03,4,4,29778,f.a,949468fns,4,1,97789,f.a,719532tcx,4,3
03349,20030507_17:43:56,ENG03,4,4,63984,f.a,336366sfe,2,2,98558,f.a,310562ego,4,1
03350,20030507_17:45:58,ENG03,4,4,53588,f.a,585750yfx,4,1,21258,f.a,760788nlc,4,3
03351,20030507_17:47:38,ENG03,4,4,97481,f.a,718493dgw,1,2,46298,f.a,360793bfe,4,2
03352,20030507_17:49:13,ENG03,4,4,41926,f.a,718636nem,4,2,75821,f.a,301871ngc,4,3
03353,20030507_17:52:36,ENG03,4,4,74599,f.a,831761reb,4,2,68417,f.a,909622uqd,4,3
03354,20030507_17:57:11,ENG03,4,4,52651,f.o,727847qdj,,2,29072,f.a,402447iry,,2
03355,20030507_17:59:04,ENG03,3.5,4,49207,f.a,209521ynd,,2,48759,f.a,205841fbp,,3
03356,20030507_17:59:11,ENG03,4,4,94971,f.a,360701nru,,1,18033,f.a,520808wdc,,1
03357,20030507_18:05:10,ENG03,4,4,8191,f.a,614348efu,4,1,76448,m.a,310392cgb,4,2
03358,20030507_18:07:38,ENG03,4,4,15298,f.a,843402dcd,4,2,99187,f.a,336785cbb,2,2
03359,20030507_18:11:46,ENG03,4,4,59284,m.a,801358mid,4,1,52841,m.a,240346wgj,4,1
03360,20030507_18:13:25,ENG03,4,3.5,49940,m.a,954568vem,4,3,97937,m.a,701740bew,4,2
03361,20030507_18:15:03,ENG03,4,4,99321,m.a,727505gfy,4,1,8119,m.a,301949dmq,4,3
03362,20030507_18:23:19,ENG03,4,3.5,55354,f.a,215508ujx,4,2,94105,m.a,724628xjv,4,3
03363,20030507_18:24:13,ENG03,4,3.5,5188,m.a,512554ueq,2,1,35293,m.a,860833uir,4,1
03364,20030507_18:27:13,ENG03,4,3,24924,f.a,650723wel,4,3,3407,m.a,507388mib,2,3
03365,20030507_18:29:38,ENG03,4,4,40547,f.a,248253ich,4,2,54261,m.a,773944uje,2,3
03366,20030507_18:30:33,ENG03,4,3.5,13304,f.a,215804obs,4,3,98684,f.a,559898mcn,4,2
03367,20030507_18:33:14,ENG03,4,4,83962,f.a,626355ske,4,3,64467,f.a,918836efl,3,3
03368,20030507_18:34:21,ENG03,4,4,41651,f.a,904737eil,4,2,58109,f.a,780459lfo,4,2
03369,20030507_18:38:24,ENG03,4,4,60745,f.a,425308pqr,4,1,34719,f.a,208939ncv,4,2
03370,20030507_18:41:40,ENG03,4,4,77997,f.a,602277bew,4,2,99876,f.a,610526rjj,4,2
03371,20030507_18:43:53,ENG03,4,4,86519,f.a,630985gku,4,3,31294,f.a,703698eny,4,2
